GENDER,AGE_GRP,INCOME,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,MVMN,WEEKEND_INCLUDED,SEASON,TOTAL_COST,TRAVEL_COMPANIONS_NUM,TRAVEL_DAY,TOTAL_AMT,TOTAL_LODGE,TOTAL_MVMN,lat_start,lon_start,lat_dest,lon_dest
남,20,2,경기,강원,대중교통 등,0,여름,91800.0,0.0,4.0,91800.0,0.0,0.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,20,2,경기,강원,대중교통 등,1,가을,174780.0,1.0,2.0,59780.0,0.0,115000.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,20,2,경기,강원,대중교통 등,1,여름,544799.230769231,1.0,3.84615384615385,134845.384615385,319846.153846154,90107.6923076923,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,20,2,경기,강원,렌탈,0,가을,87360.0,1.0,2.0,68300.0,0.0,19060.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,20,2,경기,강원,자가용,0,여름,852150.0,3.0,4.0,420050.0,272000.0,160100.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,20,2,경기,강원,자가용,1,가을,243700.0,1.0,3.0,103700.0,0.0,140000.0,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,20,2,경기,강원,자가용,1,여름,773574.657534247,3.04109589041096,3.95890410958904,236726.98630137,236355.890410959,300491.780821918,37.2749769872425,127.00892996953,37.8853257858209,127.729829010354
남,20,2,경기,경기,대중교통 등,0,가을,86800.0,1.0,2.0,75600.0,0.0,11200.0,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,20,2,경기,경기,대중교통 등,1,가을,201966.785714286,0.821428571428571,3.57142857142857,89425.7142857143,92000.0,20541.0714285714,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,20,2,경기,경기,자가용,1,가을,216666.666666667,0.666666666666667,2.66666666666667,109000.0,52666.6666666667,55000.0,37.2749769872425,127.00892996953,37.2749769872425,127.00892996953
남,20,2,경기,경북,렌탈,1,가을,521980.0,1.0,3.0,108700.0,179550.0,233730.0,37.2749769872425,127.00892996953,36.5759962255808,128.505799255401
남,20,2,경기,광주,대중교통 등,0,가을,85400.0,0.0,2.0,77300.0,0.0,8100.0,37.2749769872425,127.00892996953,37.4293941934866,127.255138719721
남,20,2,경기,대전,대중교통 등,0,가을,72200.0,0.0,2.0,24200.0,0.0,48000.0,37.2749769872425,127.00892996953,36.3505388992836,127.38483484675
남,20,2,경기,대전,대중교통 등,1,가을,37700.0,0.0,2.0,14000.0,0.0,23700.0,37.2749769872425,127.00892996953,36.3505388992836,127.38483484675
남,20,2,경기,부산,대중교통 등,0,가을,99900.0,0.0,3.0,80450.0,0.0,19450.0,37.2749769872425,127.00892996953,35.1798200522868,129.075087492149
남,20,2,경기,부산,대중교통 등,0,여름,718250.344827586,3.72413793103448,4.0,269341.379310345,108912.413793103,339996.551724138,37.2749769872425,127.00892996953,35.1798200522868,129.075087492149
남,20,2,경기,부산,대중교통 등,1,가을,69000.0,1.0,2.0,6100.0,0.0,62900.0,37.2749769872425,127.00892996953,35.1798200522868,129.075087492149
남,20,2,경기,부산,대중교통 등,1,여름,967600.0,2.0,5.0,0.0,250000.0,717600.0,37.2749769872425,127.00892996953,35.1798200522868,129.075087492149
남,20,2,경기,서울,대중교통 등,0,가을,71400.0,0.0588235294117647,2.52941176470588,48529.4117647059,9000.0,13870.5882352941,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,20,2,경기,서울,대중교통 등,1,가을,187218.444444444,0.666666666666667,2.44444444444444,72744.3703703704,97255.5555555556,17218.5185185185,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,20,2,경기,서울,대중교통 등,1,여름,247850.0,1.0,3.0,77050.0,140800.0,30000.0,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,20,2,경기,서울,자가용,0,가을,54300.0,1.0,2.0,51600.0,0.0,2700.0,37.2749769872425,127.00892996953,37.566826004661,126.978652258309
남,20,2,경기,인천,대중교통 등,1,여름,20700.0,0.0,2.0,13000.0,0.0,7700.0,37.2749769872425,127.00892996953,37.4560044656444,126.705258070068
남,20,2,경기,인천,렌탈,0,가을,178637.142857143,1.0,2.42857142857143,80317.1428571429,20267.1428571429,78052.8571428571,37.2749769872425,127.00892996953,37.4560044656444,126.705258070068
남,20,2,경기,전남,자가용,0,가을,661093.0,2.0,4.0,177500.0,332593.0,151000.0,37.2749769872425,127.00892996953,34.8160821478848,126.462788333376
남,20,2,경기,전북,대중교통 등,0,가을,58000.0,1.0,2.0,37500.0,0.0,20500.0,37.2749769872425,127.00892996953,35.8201963639272,127.108976712011
남,20,2,경기,제주,대중교통 등,0,가을,295646.0,0.0,3.0,42500.0,34596.0,218550.0,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,20,2,경기,제주,렌탈,1,가을,412975.0,0.0,5.0,97000.0,174175.0,141800.0,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,20,2,경기,제주,렌탈,1,여름,1059900.0,3.0,4.0,352000.0,0.0,707900.0,37.2749769872425,127.00892996953,33.4889179032603,126.498229141199
남,20,2,경기,충남,렌탈,1,가을,363510.0,1.0,3.0,140900.0,29000.0,193610.0,37.2749769872425,127.00892996953,36.6588292532864,126.672776193822
남,20,2,경기,충북,대중교통 등,1,가을,108310.0,0.0,2.0,20110.0,40000.0,48200.0,37.2749769872425,127.00892996953,36.6353581959954,127.491457326501
남,20,2,경기,충북,자가용,1,가을,204860.0,1.0,3.0,87000.0,67860.0,50000.0,37.2749769872425,127.00892996953,36.6353581959954,127.491457326501
남,20,2,경남,경남,대중교통 등,1,가을,27000.0,0.0,2.0,22500.0,0.0,4500.0,35.2377742104522,128.69189688916,35.2377742104522,128.69189688916
남,20,2,경남,경북,대중교통 등,1,가을,544000.0,2.0,4.0,232000.0,220000.0,92000.0,35.2377742104522,128.69189688916,36.5759962255808,128.505799255401
남,20,2,경남,경북,자가용,0,가을,186300.0,1.0,2.0,120000.0,0.0,66300.0,35.2377742104522,128.69189688916,36.5759962255808,128.505799255401
남,20,2,경남,대전,대중교통 등,1,가을,271730.0,1.0,4.0,251630.0,0.0,20100.0,35.2377742104522,128.69189688916,36.3505388992836,127.38483484675
남,20,2,경남,부산,대중교통 등,0,가을,33200.0,0.0,2.0,20800.0,0.0,12400.0,35.2377742104522,128.69189688916,35.1798200522868,129.075087492149
남,20,2,경남,부산,대중교통 등,1,가을,230586.538461538,2.19230769230769,2.19230769230769,189853.846153846,7692.30769230769,33040.3846153846,35.2377742104522,128.69189688916,35.1798200522868,129.075087492149
남,20,2,경남,서울,대중교통 등,0,여름,649300.0,1.0,4.0,308800.0,134000.0,206500.0,35.2377742104522,128.69189688916,37.566826004661,126.978652258309
남,20,2,경남,전남,대중교통 등,0,여름,221610.0,1.0,4.0,135410.0,10000.0,76200.0,35.2377742104522,128.69189688916,34.8160821478848,126.462788333376
남,20,2,경남,전남,대중교통 등,1,여름,76900.0,0.0,3.0,38300.0,35000.0,3600.0,35.2377742104522,128.69189688916,34.8160821478848,126.462788333376
남,20,2,경남,전북,자가용,1,가을,137800.0,0.0,3.0,85400.0,0.0,52400.0,35.2377742104522,128.69189688916,35.8201963639272,127.108976712011
남,20,2,경북,경남,자가용,1,가을,106200.0,1.0,2.0,57300.0,0.0,48900.0,36.5759962255808,128.505799255401,35.2377742104522,128.69189688916
남,20,2,경북,경북,대중교통 등,1,가을,69900.0,0.0,3.0,19500.0,35000.0,15400.0,36.5759962255808,128.505799255401,36.5759962255808,128.505799255401
남,20,2,경북,대구,자가용,1,가을,45500.0,0.0,2.0,7533.33333333333,0.0,37966.6666666667,36.5759962255808,128.505799255401,35.8713802646197,128.601805491072
남,20,2,경북,부산,대중교통 등,1,여름,402600.0,2.0,4.0,275700.0,45000.0,81900.0,36.5759962255808,128.505799255401,35.1798200522868,129.075087492149
남,20,2,경북,부산,렌탈,0,가을,46945.0,0.0,2.0,12000.0,0.0,34945.0,36.5759962255808,128.505799255401,35.1798200522868,129.075087492149
남,20,2,경북,제주,렌탈,1,가을,739700.0,1.0,4.0,127400.0,145000.0,467300.0,36.5759962255808,128.505799255401,33.4889179032603,126.498229141199
남,20,2,광주,서울,대중교통 등,1,가을,298000.0,1.0,3.0,26000.0,90000.0,182000.0,37.4293941934866,127.255138719721,37.566826004661,126.978652258309
남,20,2,광주,인천,대중교통 등,1,가을,542579.411764706,2.82352941176471,3.88235294117647,337611.764705882,103529.411764706,101438.235294118,37.4293941934866,127.255138719721,37.4560044656444,126.705258070068
남,20,2,광주,전남,대중교통 등,0,가을,122057.142857143,0.142857142857143,2.85714285714286,74314.2857142857,26228.5714285714,21514.2857142857,37.4293941934866,127.255138719721,34.8160821478848,126.462788333376
남,20,2,광주,전남,대중교통 등,1,가을,276181.379310345,1.0,2.93103448275862,171505.517241379,0.0,104675.862068966,37.4293941934866,127.255138719721,34.8160821478848,126.462788333376
남,20,2,광주,전남,대중교통 등,1,여름,302710.0,3.0,3.0,179000.0,115000.0,8710.0,37.4293941934866,127.255138719721,34.8160821478848,126.462788333376
남,20,2,광주,전남,자가용,0,가을,72116.6666666667,1.66666666666667,2.0,64450.0,0.0,7666.66666666667,37.4293941934866,127.255138719721,34.8160821478848,126.462788333376
남,20,2,광주,전남,자가용,1,가을,86668.5714285714,0.214285714285714,2.57142857142857,44347.1428571429,10607.1428571429,31714.2857142857,37.4293941934866,127.255138719721,34.8160821478848,126.462788333376
남,20,2,광주,전북,자가용,0,가을,168300.0,1.0,3.0,74300.0,35000.0,59000.0,37.4293941934866,127.255138719721,35.8201963639272,127.108976712011
남,20,2,광주,제주,자가용,1,가을,462500.0,1.0,6.0,138500.0,156000.0,168000.0,37.4293941934866,127.255138719721,33.4889179032603,126.498229141199
남,20,2,대구,경북,대중교통 등,0,여름,227990.0,1.0,3.0,94090.0,99000.0,34900.0,35.8713802646197,128.601805491072,36.5759962255808,128.505799255401
남,20,2,대구,경북,대중교통 등,1,가을,48000.0,0.0,2.0,37000.0,0.0,11000.0,35.8713802646197,128.601805491072,36.5759962255808,128.505799255401
남,20,2,대구,경북,자가용,1,가을,146100.0,1.0,2.0,146100.0,0.0,0.0,35.8713802646197,128.601805491072,36.5759962255808,128.505799255401
남,20,2,대구,대전,자가용,1,가을,358059.0,2.0,3.0,255020.0,80589.0,22450.0,35.8713802646197,128.601805491072,36.3505388992836,127.38483484675
남,20,2,대구,부산,대중교통 등,0,가을,110300.0,0.0,2.0,96200.0,0.0,14100.0,35.8713802646197,128.601805491072,35.1798200522868,129.075087492149
남,20,2,대구,부산,대중교통 등,1,가을,124100.0,0.0,2.0,57000.0,0.0,67100.0,35.8713802646197,128.601805491072,35.1798200522868,129.075087492149
남,20,2,대구,부산,자가용,1,가을,115800.0,0.0,2.0,60000.0,0.0,55800.0,35.8713802646197,128.601805491072,35.1798200522868,129.075087492149
남,20,2,대구,서울,대중교통 등,0,가을,117800.0,0.0,4.0,66900.0,36000.0,14900.0,35.8713802646197,128.601805491072,37.566826004661,126.978652258309
남,20,2,대구,서울,대중교통 등,0,여름,286096.0,0.0,3.0,86520.0,153076.0,46500.0,35.8713802646197,128.601805491072,37.566826004661,126.978652258309
남,20,2,대구,울산,대중교통 등,0,가을,170300.0,1.0,3.0,162800.0,0.0,7500.0,35.8713802646197,128.601805491072,35.5395955247058,129.311603446508
남,20,2,대구,전북,대중교통 등,1,가을,85520.0,0.0,3.0,18680.0,48000.0,18840.0,35.8713802646197,128.601805491072,35.8201963639272,127.108976712011
남,20,2,대구,제주,자가용,1,가을,917160.0,1.0,4.0,514360.0,90000.0,312800.0,35.8713802646197,128.601805491072,33.4889179032603,126.498229141199
남,20,2,대전,경기,자가용,1,가을,54700.0,0.0,3.0,54700.0,0.0,0.0,36.3505388992836,127.38483484675,37.2749769872425,127.00892996953
남,20,2,대전,서울,대중교통 등,1,가을,176857.142857143,0.857142857142857,3.71428571428571,130071.428571429,0.0,46785.7142857143,36.3505388992836,127.38483484675,37.566826004661,126.978652258309
남,20,2,대전,세종,대중교통 등,1,가을,52200.0,0.0,3.0,36000.0,10000.0,6200.0,36.3505388992836,127.38483484675,36.4800649113762,127.289195324698
남,20,2,대전,세종,자가용,1,가을,3000.0,0.0,2.0,0.0,0.0,3000.0,36.3505388992836,127.38483484675,36.4800649113762,127.289195324698
남,20,2,부산,경기,대중교통 등,1,가을,632100.0,0.0,5.0,520400.0,0.0,111700.0,35.1798200522868,129.075087492149,37.2749769872425,127.00892996953
남,20,2,부산,대구,대중교통 등,1,가을,144800.0,1.0,3.0,42900.0,63000.0,38900.0,35.1798200522868,129.075087492149,35.8713802646197,128.601805491072
남,20,2,부산,도서 지역,대중교통 등,1,가을,102200.0,0.0,4.0,0.0,35000.0,67200.0,35.1798200522868,129.075087492149,,
남,20,2,부산,서울,대중교통 등,0,가을,131800.0,0.0,4.0,115000.0,0.0,16800.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
남,20,2,부산,서울,대중교통 등,0,여름,459332.0,1.0,4.0,347050.0,42282.0,70000.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
남,20,2,부산,서울,대중교통 등,1,가을,370300.0,0.0,5.0,250900.0,102700.0,16700.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
남,20,2,부산,서울,대중교통 등,1,여름,273400.0,1.0,3.0,129600.0,45000.0,98800.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
남,20,2,부산,제주,대중교통 등,0,여름,512500.0,1.0,4.0,241900.0,50000.0,220600.0,35.1798200522868,129.075087492149,33.4889179032603,126.498229141199
남,20,2,부산,제주,렌탈,1,가을,936190.0,1.0,5.0,205500.0,211590.0,519100.0,35.1798200522868,129.075087492149,33.4889179032603,126.498229141199
남,20,2,서울,강원,대중교통 등,0,가을,198066.666666667,1.33333333333333,2.0,147100.0,0.0,50966.6666666667,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,20,2,서울,강원,대중교통 등,0,여름,104380.0,0.0,3.0,84380.0,20000.0,0.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,20,2,서울,강원,대중교통 등,1,가을,497271.111111111,1.88888888888889,2.88888888888889,172622.222222222,187404.444444444,137244.444444444,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,20,2,서울,강원,대중교통 등,1,여름,384850.0,1.0,4.0,135850.0,100000.0,149000.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,20,2,서울,강원,렌탈,0,여름,280300.0,1.0,3.0,152500.0,70000.0,57800.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,20,2,서울,강원,자가용,0,여름,290062.153846154,2.30769230769231,3.69230769230769,211786.153846154,62000.0,16276.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,20,2,서울,강원,자가용,1,가을,571004.166666667,1.75,3.0,320204.166666667,145166.666666667,105633.333333333,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
남,20,2,서울,경기,대중교통 등,0,가을,35035.7142857143,0.0,2.85714285714286,18042.8571428571,12857.1428571429,4135.71428571429,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,20,2,서울,경기,대중교통 등,1,가을,148764.444444444,1.04444444444444,2.75555555555556,109264.444444444,29666.6666666667,9833.33333333333,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,20,2,서울,경기,대중교통 등,1,여름,582208.8,3.4,3.3,285612.0,285856.8,10740.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,20,2,서울,경기,자가용,1,가을,76450.0,1.0,2.0,42500.0,0.0,33950.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,20,2,서울,경기,자가용,1,여름,274800.0,2.0,3.0,0.0,245000.0,29800.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
남,20,2,서울,경북,대중교통 등,0,가을,9500.0,0.0,2.0,4500.0,0.0,5000.0,37.566826004661,126.978652258309,36.5759962255808,128.505799255401
남,20,2,서울,경북,대중교통 등,1,여름,953140.0,5.0,4.0,344020.0,500000.0,109120.0,37.566826004661,126.978652258309,36.5759962255808,128.505799255401
남,20,2,서울,경북,자가용,1,여름,65200.0,7.0,3.0,8400.0,0.0,56800.0,37.566826004661,126.978652258309,36.5759962255808,128.505799255401
남,20,2,서울,부산,대중교통 등,1,여름,864700.0,1.0,4.0,339700.0,300000.0,225000.0,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
남,20,2,서울,부산,자가용,1,여름,268580.0,1.0,8.0,185100.0,0.0,83480.0,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
남,20,2,서울,인천,자가용,1,가을,192523.076923077,2.84615384615385,2.61538461538462,49200.0,123076.923076923,20246.1538461538,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
남,20,2,서울,전남,대중교통 등,1,가을,73000.0,0.0,3.0,17000.0,28000.0,28000.0,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
남,20,2,서울,전남,렌탈,0,가을,184770.0,1.0,3.0,61000.0,31000.0,92770.0,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
남,20,2,서울,전남,렌탈,1,가을,522448.333333333,0.833333333333333,4.66666666666667,190000.0,18166.6666666667,314281.666666667,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
남,20,2,서울,전북,대중교통 등,0,가을,117107.142857143,0.0,3.0,57971.4285714286,28571.4285714286,30564.2857142857,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
남,20,2,서울,전북,대중교통 등,1,가을,356400.0,14.0,2.0,347000.0,0.0,9400.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
남,20,2,서울,제주,대중교통 등,1,가을,929900.0,1.8,4.6,154480.0,496000.0,279420.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,20,2,서울,제주,대중교통 등,1,여름,466000.0,6.0,6.0,132000.0,330000.0,4000.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,20,2,서울,제주,렌탈,0,가을,932054.0,1.0,4.0,207800.0,220000.0,504254.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
남,20,2,서울,제주,렌탈,1,가을,1010042.93333333,1.43492063492063,4.55873015873016,447372.19047619,191456.126984127,371214.615873016,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
